total_genes	n_no_effect	pos_neg_ratio	n_gRNA	pos_effect_variance	mean_pos_effect	neg_effect_variance	mean_neg_effect	depth_factors	noise_variance	sorting_fraction	path	file_id
700	0.9	0.9	4	0.5	0.1	0.5	0.1	200	0.05	0.1	/hpcnfs/data/GN2/fgualdrini/Master_batch_scripts/CRISPR_TOOLS_BANCH/Simulations_KERNEL/Simulated_data//total_genes_700_n_no_effect_0.9_pos_neg_ratio_0.9_n_gRNA_4_pos_effect_variance_0.5_mean_pos_effect_0.1_neg_effect_variance_0.5_mean_neg_effect_0.1_depth_factors_200_noise_variance_0.05/sorted_0.1/groundTruth_rep_all.txt	test_1585
700	0.9	0.9	4	0.5	0.1	0.5	0.1	200	0.05	0.15	/hpcnfs/data/GN2/fgualdrini/Master_batch_scripts/CRISPR_TOOLS_BANCH/Simulations_KERNEL/Simulated_data//total_genes_700_n_no_effect_0.9_pos_neg_ratio_0.9_n_gRNA_4_pos_effect_variance_0.5_mean_pos_effect_0.1_neg_effect_variance_0.5_mean_neg_effect_0.1_depth_factors_200_noise_variance_0.05/sorted_0.15/groundTruth_rep_all.txt	test_1586
700	0.9	0.9	4	0.5	0.1	0.5	0.1	200	0.05	0.2	/hpcnfs/data/GN2/fgualdrini/Master_batch_scripts/CRISPR_TOOLS_BANCH/Simulations_KERNEL/Simulated_data//total_genes_700_n_no_effect_0.9_pos_neg_ratio_0.9_n_gRNA_4_pos_effect_variance_0.5_mean_pos_effect_0.1_neg_effect_variance_0.5_mean_neg_effect_0.1_depth_factors_200_noise_variance_0.05/sorted_0.2/groundTruth_rep_all.txt	test_1587
700	0.9	0.9	4	0.5	0.1	0.5	0.1	200	0.05	0.25	/hpcnfs/data/GN2/fgualdrini/Master_batch_scripts/CRISPR_TOOLS_BANCH/Simulations_KERNEL/Simulated_data//total_genes_700_n_no_effect_0.9_pos_neg_ratio_0.9_n_gRNA_4_pos_effect_variance_0.5_mean_pos_effect_0.1_neg_effect_variance_0.5_mean_neg_effect_0.1_depth_factors_200_noise_variance_0.05/sorted_0.25/groundTruth_rep_all.txt	test_1588
700	0.9	0.9	4	0.5	0.1	0.5	0.25	200	0.05	0.1	/hpcnfs/data/GN2/fgualdrini/Master_batch_scripts/CRISPR_TOOLS_BANCH/Simulations_KERNEL/Simulated_data//total_genes_700_n_no_effect_0.9_pos_neg_ratio_0.9_n_gRNA_4_pos_effect_variance_0.5_mean_pos_effect_0.1_neg_effect_variance_0.5_mean_neg_effect_0.25_depth_factors_200_noise_variance_0.05/sorted_0.1/groundTruth_rep_all.txt	test_1589
700	0.9	0.9	4	0.5	0.1	0.5	0.25	200	0.05	0.15	/hpcnfs/data/GN2/fgualdrini/Master_batch_scripts/CRISPR_TOOLS_BANCH/Simulations_KERNEL/Simulated_data//total_genes_700_n_no_effect_0.9_pos_neg_ratio_0.9_n_gRNA_4_pos_effect_variance_0.5_mean_pos_effect_0.1_neg_effect_variance_0.5_mean_neg_effect_0.25_depth_factors_200_noise_variance_0.05/sorted_0.15/groundTruth_rep_all.txt	test_1590
700	0.9	0.9	4	0.5	0.1	0.5	0.25	200	0.05	0.2	/hpcnfs/data/GN2/fgualdrini/Master_batch_scripts/CRISPR_TOOLS_BANCH/Simulations_KERNEL/Simulated_data//total_genes_700_n_no_effect_0.9_pos_neg_ratio_0.9_n_gRNA_4_pos_effect_variance_0.5_mean_pos_effect_0.1_neg_effect_variance_0.5_mean_neg_effect_0.25_depth_factors_200_noise_variance_0.05/sorted_0.2/groundTruth_rep_all.txt	test_1591
700	0.9	0.9	4	0.5	0.1	0.5	0.25	200	0.05	0.25	/hpcnfs/data/GN2/fgualdrini/Master_batch_scripts/CRISPR_TOOLS_BANCH/Simulations_KERNEL/Simulated_data//total_genes_700_n_no_effect_0.9_pos_neg_ratio_0.9_n_gRNA_4_pos_effect_variance_0.5_mean_pos_effect_0.1_neg_effect_variance_0.5_mean_neg_effect_0.25_depth_factors_200_noise_variance_0.05/sorted_0.25/groundTruth_rep_all.txt	test_1592
700	0.9	0.9	4	0.5	0.1	0.5	0.5	200	0.05	0.1	/hpcnfs/data/GN2/fgualdrini/Master_batch_scripts/CRISPR_TOOLS_BANCH/Simulations_KERNEL/Simulated_data//total_genes_700_n_no_effect_0.9_pos_neg_ratio_0.9_n_gRNA_4_pos_effect_variance_0.5_mean_pos_effect_0.1_neg_effect_variance_0.5_mean_neg_effect_0.5_depth_factors_200_noise_variance_0.05/sorted_0.1/groundTruth_rep_all.txt	test_1593
700	0.9	0.9	4	0.5	0.1	0.5	0.5	200	0.05	0.15	/hpcnfs/data/GN2/fgualdrini/Master_batch_scripts/CRISPR_TOOLS_BANCH/Simulations_KERNEL/Simulated_data//total_genes_700_n_no_effect_0.9_pos_neg_ratio_0.9_n_gRNA_4_pos_effect_variance_0.5_mean_pos_effect_0.1_neg_effect_variance_0.5_mean_neg_effect_0.5_depth_factors_200_noise_variance_0.05/sorted_0.15/groundTruth_rep_all.txt	test_1594
700	0.9	0.9	4	0.5	0.1	0.5	0.5	200	0.05	0.2	/hpcnfs/data/GN2/fgualdrini/Master_batch_scripts/CRISPR_TOOLS_BANCH/Simulations_KERNEL/Simulated_data//total_genes_700_n_no_effect_0.9_pos_neg_ratio_0.9_n_gRNA_4_pos_effect_variance_0.5_mean_pos_effect_0.1_neg_effect_variance_0.5_mean_neg_effect_0.5_depth_factors_200_noise_variance_0.05/sorted_0.2/groundTruth_rep_all.txt	test_1595
700	0.9	0.9	4	0.5	0.1	0.5	0.5	200	0.05	0.25	/hpcnfs/data/GN2/fgualdrini/Master_batch_scripts/CRISPR_TOOLS_BANCH/Simulations_KERNEL/Simulated_data//total_genes_700_n_no_effect_0.9_pos_neg_ratio_0.9_n_gRNA_4_pos_effect_variance_0.5_mean_pos_effect_0.1_neg_effect_variance_0.5_mean_neg_effect_0.5_depth_factors_200_noise_variance_0.05/sorted_0.25/groundTruth_rep_all.txt	test_1596
700	0.9	0.9	4	0.5	0.1	3	0.1	200	0.05	0.1	/hpcnfs/data/GN2/fgualdrini/Master_batch_scripts/CRISPR_TOOLS_BANCH/Simulations_KERNEL/Simulated_data//total_genes_700_n_no_effect_0.9_pos_neg_ratio_0.9_n_gRNA_4_pos_effect_variance_0.5_mean_pos_effect_0.1_neg_effect_variance_3_mean_neg_effect_0.1_depth_factors_200_noise_variance_0.05/sorted_0.1/groundTruth_rep_all.txt	test_1597
700	0.9	0.9	4	0.5	0.1	3	0.1	200	0.05	0.15	/hpcnfs/data/GN2/fgualdrini/Master_batch_scripts/CRISPR_TOOLS_BANCH/Simulations_KERNEL/Simulated_data//total_genes_700_n_no_effect_0.9_pos_neg_ratio_0.9_n_gRNA_4_pos_effect_variance_0.5_mean_pos_effect_0.1_neg_effect_variance_3_mean_neg_effect_0.1_depth_factors_200_noise_variance_0.05/sorted_0.15/groundTruth_rep_all.txt	test_1598
700	0.9	0.9	4	0.5	0.1	3	0.1	200	0.05	0.2	/hpcnfs/data/GN2/fgualdrini/Master_batch_scripts/CRISPR_TOOLS_BANCH/Simulations_KERNEL/Simulated_data//total_genes_700_n_no_effect_0.9_pos_neg_ratio_0.9_n_gRNA_4_pos_effect_variance_0.5_mean_pos_effect_0.1_neg_effect_variance_3_mean_neg_effect_0.1_depth_factors_200_noise_variance_0.05/sorted_0.2/groundTruth_rep_all.txt	test_1599
700	0.9	0.9	4	0.5	0.1	3	0.1	200	0.05	0.25	/hpcnfs/data/GN2/fgualdrini/Master_batch_scripts/CRISPR_TOOLS_BANCH/Simulations_KERNEL/Simulated_data//total_genes_700_n_no_effect_0.9_pos_neg_ratio_0.9_n_gRNA_4_pos_effect_variance_0.5_mean_pos_effect_0.1_neg_effect_variance_3_mean_neg_effect_0.1_depth_factors_200_noise_variance_0.05/sorted_0.25/groundTruth_rep_all.txt	test_1600
700	0.9	0.9	4	0.5	0.1	3	0.25	200	0.05	0.1	/hpcnfs/data/GN2/fgualdrini/Master_batch_scripts/CRISPR_TOOLS_BANCH/Simulations_KERNEL/Simulated_data//total_genes_700_n_no_effect_0.9_pos_neg_ratio_0.9_n_gRNA_4_pos_effect_variance_0.5_mean_pos_effect_0.1_neg_effect_variance_3_mean_neg_effect_0.25_depth_factors_200_noise_variance_0.05/sorted_0.1/groundTruth_rep_all.txt	test_1601
700	0.9	0.9	4	0.5	0.1	3	0.25	200	0.05	0.15	/hpcnfs/data/GN2/fgualdrini/Master_batch_scripts/CRISPR_TOOLS_BANCH/Simulations_KERNEL/Simulated_data//total_genes_700_n_no_effect_0.9_pos_neg_ratio_0.9_n_gRNA_4_pos_effect_variance_0.5_mean_pos_effect_0.1_neg_effect_variance_3_mean_neg_effect_0.25_depth_factors_200_noise_variance_0.05/sorted_0.15/groundTruth_rep_all.txt	test_1602
700	0.9	0.9	4	0.5	0.1	3	0.25	200	0.05	0.2	/hpcnfs/data/GN2/fgualdrini/Master_batch_scripts/CRISPR_TOOLS_BANCH/Simulations_KERNEL/Simulated_data//total_genes_700_n_no_effect_0.9_pos_neg_ratio_0.9_n_gRNA_4_pos_effect_variance_0.5_mean_pos_effect_0.1_neg_effect_variance_3_mean_neg_effect_0.25_depth_factors_200_noise_variance_0.05/sorted_0.2/groundTruth_rep_all.txt	test_1603
700	0.9	0.9	4	0.5	0.1	3	0.25	200	0.05	0.25	/hpcnfs/data/GN2/fgualdrini/Master_batch_scripts/CRISPR_TOOLS_BANCH/Simulations_KERNEL/Simulated_data//total_genes_700_n_no_effect_0.9_pos_neg_ratio_0.9_n_gRNA_4_pos_effect_variance_0.5_mean_pos_effect_0.1_neg_effect_variance_3_mean_neg_effect_0.25_depth_factors_200_noise_variance_0.05/sorted_0.25/groundTruth_rep_all.txt	test_1604
700	0.9	0.9	4	0.5	0.1	3	0.5	200	0.05	0.1	/hpcnfs/data/GN2/fgualdrini/Master_batch_scripts/CRISPR_TOOLS_BANCH/Simulations_KERNEL/Simulated_data//total_genes_700_n_no_effect_0.9_pos_neg_ratio_0.9_n_gRNA_4_pos_effect_variance_0.5_mean_pos_effect_0.1_neg_effect_variance_3_mean_neg_effect_0.5_depth_factors_200_noise_variance_0.05/sorted_0.1/groundTruth_rep_all.txt	test_1605
700	0.9	0.9	4	0.5	0.1	3	0.5	200	0.05	0.15	/hpcnfs/data/GN2/fgualdrini/Master_batch_scripts/CRISPR_TOOLS_BANCH/Simulations_KERNEL/Simulated_data//total_genes_700_n_no_effect_0.9_pos_neg_ratio_0.9_n_gRNA_4_pos_effect_variance_0.5_mean_pos_effect_0.1_neg_effect_variance_3_mean_neg_effect_0.5_depth_factors_200_noise_variance_0.05/sorted_0.15/groundTruth_rep_all.txt	test_1606
700	0.9	0.9	4	0.5	0.1	3	0.5	200	0.05	0.2	/hpcnfs/data/GN2/fgualdrini/Master_batch_scripts/CRISPR_TOOLS_BANCH/Simulations_KERNEL/Simulated_data//total_genes_700_n_no_effect_0.9_pos_neg_ratio_0.9_n_gRNA_4_pos_effect_variance_0.5_mean_pos_effect_0.1_neg_effect_variance_3_mean_neg_effect_0.5_depth_factors_200_noise_variance_0.05/sorted_0.2/groundTruth_rep_all.txt	test_1607
700	0.9	0.9	4	0.5	0.1	3	0.5	200	0.05	0.25	/hpcnfs/data/GN2/fgualdrini/Master_batch_scripts/CRISPR_TOOLS_BANCH/Simulations_KERNEL/Simulated_data//total_genes_700_n_no_effect_0.9_pos_neg_ratio_0.9_n_gRNA_4_pos_effect_variance_0.5_mean_pos_effect_0.1_neg_effect_variance_3_mean_neg_effect_0.5_depth_factors_200_noise_variance_0.05/sorted_0.25/groundTruth_rep_all.txt	test_1608
700	0.9	0.9	4	0.5	0.25	0.5	0.1	200	0.05	0.1	/hpcnfs/data/GN2/fgualdrini/Master_batch_scripts/CRISPR_TOOLS_BANCH/Simulations_KERNEL/Simulated_data//total_genes_700_n_no_effect_0.9_pos_neg_ratio_0.9_n_gRNA_4_pos_effect_variance_0.5_mean_pos_effect_0.25_neg_effect_variance_0.5_mean_neg_effect_0.1_depth_factors_200_noise_variance_0.05/sorted_0.1/groundTruth_rep_all.txt	test_1609
700	0.9	0.9	4	0.5	0.25	0.5	0.1	200	0.05	0.15	/hpcnfs/data/GN2/fgualdrini/Master_batch_scripts/CRISPR_TOOLS_BANCH/Simulations_KERNEL/Simulated_data//total_genes_700_n_no_effect_0.9_pos_neg_ratio_0.9_n_gRNA_4_pos_effect_variance_0.5_mean_pos_effect_0.25_neg_effect_variance_0.5_mean_neg_effect_0.1_depth_factors_200_noise_variance_0.05/sorted_0.15/groundTruth_rep_all.txt	test_1610
700	0.9	0.9	4	0.5	0.25	0.5	0.1	200	0.05	0.2	/hpcnfs/data/GN2/fgualdrini/Master_batch_scripts/CRISPR_TOOLS_BANCH/Simulations_KERNEL/Simulated_data//total_genes_700_n_no_effect_0.9_pos_neg_ratio_0.9_n_gRNA_4_pos_effect_variance_0.5_mean_pos_effect_0.25_neg_effect_variance_0.5_mean_neg_effect_0.1_depth_factors_200_noise_variance_0.05/sorted_0.2/groundTruth_rep_all.txt	test_1611
700	0.9	0.9	4	0.5	0.25	0.5	0.1	200	0.05	0.25	/hpcnfs/data/GN2/fgualdrini/Master_batch_scripts/CRISPR_TOOLS_BANCH/Simulations_KERNEL/Simulated_data//total_genes_700_n_no_effect_0.9_pos_neg_ratio_0.9_n_gRNA_4_pos_effect_variance_0.5_mean_pos_effect_0.25_neg_effect_variance_0.5_mean_neg_effect_0.1_depth_factors_200_noise_variance_0.05/sorted_0.25/groundTruth_rep_all.txt	test_1612
700	0.9	0.9	4	0.5	0.25	0.5	0.25	200	0.05	0.1	/hpcnfs/data/GN2/fgualdrini/Master_batch_scripts/CRISPR_TOOLS_BANCH/Simulations_KERNEL/Simulated_data//total_genes_700_n_no_effect_0.9_pos_neg_ratio_0.9_n_gRNA_4_pos_effect_variance_0.5_mean_pos_effect_0.25_neg_effect_variance_0.5_mean_neg_effect_0.25_depth_factors_200_noise_variance_0.05/sorted_0.1/groundTruth_rep_all.txt	test_1613
700	0.9	0.9	4	0.5	0.25	0.5	0.25	200	0.05	0.15	/hpcnfs/data/GN2/fgualdrini/Master_batch_scripts/CRISPR_TOOLS_BANCH/Simulations_KERNEL/Simulated_data//total_genes_700_n_no_effect_0.9_pos_neg_ratio_0.9_n_gRNA_4_pos_effect_variance_0.5_mean_pos_effect_0.25_neg_effect_variance_0.5_mean_neg_effect_0.25_depth_factors_200_noise_variance_0.05/sorted_0.15/groundTruth_rep_all.txt	test_1614
700	0.9	0.9	4	0.5	0.25	0.5	0.25	200	0.05	0.2	/hpcnfs/data/GN2/fgualdrini/Master_batch_scripts/CRISPR_TOOLS_BANCH/Simulations_KERNEL/Simulated_data//total_genes_700_n_no_effect_0.9_pos_neg_ratio_0.9_n_gRNA_4_pos_effect_variance_0.5_mean_pos_effect_0.25_neg_effect_variance_0.5_mean_neg_effect_0.25_depth_factors_200_noise_variance_0.05/sorted_0.2/groundTruth_rep_all.txt	test_1615
700	0.9	0.9	4	0.5	0.25	0.5	0.25	200	0.05	0.25	/hpcnfs/data/GN2/fgualdrini/Master_batch_scripts/CRISPR_TOOLS_BANCH/Simulations_KERNEL/Simulated_data//total_genes_700_n_no_effect_0.9_pos_neg_ratio_0.9_n_gRNA_4_pos_effect_variance_0.5_mean_pos_effect_0.25_neg_effect_variance_0.5_mean_neg_effect_0.25_depth_factors_200_noise_variance_0.05/sorted_0.25/groundTruth_rep_all.txt	test_1616
700	0.9	0.9	4	0.5	0.25	0.5	0.5	200	0.05	0.1	/hpcnfs/data/GN2/fgualdrini/Master_batch_scripts/CRISPR_TOOLS_BANCH/Simulations_KERNEL/Simulated_data//total_genes_700_n_no_effect_0.9_pos_neg_ratio_0.9_n_gRNA_4_pos_effect_variance_0.5_mean_pos_effect_0.25_neg_effect_variance_0.5_mean_neg_effect_0.5_depth_factors_200_noise_variance_0.05/sorted_0.1/groundTruth_rep_all.txt	test_1617
700	0.9	0.9	4	0.5	0.25	0.5	0.5	200	0.05	0.15	/hpcnfs/data/GN2/fgualdrini/Master_batch_scripts/CRISPR_TOOLS_BANCH/Simulations_KERNEL/Simulated_data//total_genes_700_n_no_effect_0.9_pos_neg_ratio_0.9_n_gRNA_4_pos_effect_variance_0.5_mean_pos_effect_0.25_neg_effect_variance_0.5_mean_neg_effect_0.5_depth_factors_200_noise_variance_0.05/sorted_0.15/groundTruth_rep_all.txt	test_1618
700	0.9	0.9	4	0.5	0.25	0.5	0.5	200	0.05	0.2	/hpcnfs/data/GN2/fgualdrini/Master_batch_scripts/CRISPR_TOOLS_BANCH/Simulations_KERNEL/Simulated_data//total_genes_700_n_no_effect_0.9_pos_neg_ratio_0.9_n_gRNA_4_pos_effect_variance_0.5_mean_pos_effect_0.25_neg_effect_variance_0.5_mean_neg_effect_0.5_depth_factors_200_noise_variance_0.05/sorted_0.2/groundTruth_rep_all.txt	test_1619
700	0.9	0.9	4	0.5	0.25	0.5	0.5	200	0.05	0.25	/hpcnfs/data/GN2/fgualdrini/Master_batch_scripts/CRISPR_TOOLS_BANCH/Simulations_KERNEL/Simulated_data//total_genes_700_n_no_effect_0.9_pos_neg_ratio_0.9_n_gRNA_4_pos_effect_variance_0.5_mean_pos_effect_0.25_neg_effect_variance_0.5_mean_neg_effect_0.5_depth_factors_200_noise_variance_0.05/sorted_0.25/groundTruth_rep_all.txt	test_1620
700	0.9	0.9	4	0.5	0.25	3	0.1	200	0.05	0.1	/hpcnfs/data/GN2/fgualdrini/Master_batch_scripts/CRISPR_TOOLS_BANCH/Simulations_KERNEL/Simulated_data//total_genes_700_n_no_effect_0.9_pos_neg_ratio_0.9_n_gRNA_4_pos_effect_variance_0.5_mean_pos_effect_0.25_neg_effect_variance_3_mean_neg_effect_0.1_depth_factors_200_noise_variance_0.05/sorted_0.1/groundTruth_rep_all.txt	test_1621
700	0.9	0.9	4	0.5	0.25	3	0.1	200	0.05	0.15	/hpcnfs/data/GN2/fgualdrini/Master_batch_scripts/CRISPR_TOOLS_BANCH/Simulations_KERNEL/Simulated_data//total_genes_700_n_no_effect_0.9_pos_neg_ratio_0.9_n_gRNA_4_pos_effect_variance_0.5_mean_pos_effect_0.25_neg_effect_variance_3_mean_neg_effect_0.1_depth_factors_200_noise_variance_0.05/sorted_0.15/groundTruth_rep_all.txt	test_1622
700	0.9	0.9	4	0.5	0.25	3	0.1	200	0.05	0.2	/hpcnfs/data/GN2/fgualdrini/Master_batch_scripts/CRISPR_TOOLS_BANCH/Simulations_KERNEL/Simulated_data//total_genes_700_n_no_effect_0.9_pos_neg_ratio_0.9_n_gRNA_4_pos_effect_variance_0.5_mean_pos_effect_0.25_neg_effect_variance_3_mean_neg_effect_0.1_depth_factors_200_noise_variance_0.05/sorted_0.2/groundTruth_rep_all.txt	test_1623
700	0.9	0.9	4	0.5	0.25	3	0.1	200	0.05	0.25	/hpcnfs/data/GN2/fgualdrini/Master_batch_scripts/CRISPR_TOOLS_BANCH/Simulations_KERNEL/Simulated_data//total_genes_700_n_no_effect_0.9_pos_neg_ratio_0.9_n_gRNA_4_pos_effect_variance_0.5_mean_pos_effect_0.25_neg_effect_variance_3_mean_neg_effect_0.1_depth_factors_200_noise_variance_0.05/sorted_0.25/groundTruth_rep_all.txt	test_1624
700	0.9	0.9	4	0.5	0.25	3	0.25	200	0.05	0.1	/hpcnfs/data/GN2/fgualdrini/Master_batch_scripts/CRISPR_TOOLS_BANCH/Simulations_KERNEL/Simulated_data//total_genes_700_n_no_effect_0.9_pos_neg_ratio_0.9_n_gRNA_4_pos_effect_variance_0.5_mean_pos_effect_0.25_neg_effect_variance_3_mean_neg_effect_0.25_depth_factors_200_noise_variance_0.05/sorted_0.1/groundTruth_rep_all.txt	test_1625
700	0.9	0.9	4	0.5	0.25	3	0.25	200	0.05	0.15	/hpcnfs/data/GN2/fgualdrini/Master_batch_scripts/CRISPR_TOOLS_BANCH/Simulations_KERNEL/Simulated_data//total_genes_700_n_no_effect_0.9_pos_neg_ratio_0.9_n_gRNA_4_pos_effect_variance_0.5_mean_pos_effect_0.25_neg_effect_variance_3_mean_neg_effect_0.25_depth_factors_200_noise_variance_0.05/sorted_0.15/groundTruth_rep_all.txt	test_1626
700	0.9	0.9	4	0.5	0.25	3	0.25	200	0.05	0.2	/hpcnfs/data/GN2/fgualdrini/Master_batch_scripts/CRISPR_TOOLS_BANCH/Simulations_KERNEL/Simulated_data//total_genes_700_n_no_effect_0.9_pos_neg_ratio_0.9_n_gRNA_4_pos_effect_variance_0.5_mean_pos_effect_0.25_neg_effect_variance_3_mean_neg_effect_0.25_depth_factors_200_noise_variance_0.05/sorted_0.2/groundTruth_rep_all.txt	test_1627
700	0.9	0.9	4	0.5	0.25	3	0.25	200	0.05	0.25	/hpcnfs/data/GN2/fgualdrini/Master_batch_scripts/CRISPR_TOOLS_BANCH/Simulations_KERNEL/Simulated_data//total_genes_700_n_no_effect_0.9_pos_neg_ratio_0.9_n_gRNA_4_pos_effect_variance_0.5_mean_pos_effect_0.25_neg_effect_variance_3_mean_neg_effect_0.25_depth_factors_200_noise_variance_0.05/sorted_0.25/groundTruth_rep_all.txt	test_1628
700	0.9	0.9	4	0.5	0.25	3	0.5	200	0.05	0.1	/hpcnfs/data/GN2/fgualdrini/Master_batch_scripts/CRISPR_TOOLS_BANCH/Simulations_KERNEL/Simulated_data//total_genes_700_n_no_effect_0.9_pos_neg_ratio_0.9_n_gRNA_4_pos_effect_variance_0.5_mean_pos_effect_0.25_neg_effect_variance_3_mean_neg_effect_0.5_depth_factors_200_noise_variance_0.05/sorted_0.1/groundTruth_rep_all.txt	test_1629
700	0.9	0.9	4	0.5	0.25	3	0.5	200	0.05	0.15	/hpcnfs/data/GN2/fgualdrini/Master_batch_scripts/CRISPR_TOOLS_BANCH/Simulations_KERNEL/Simulated_data//total_genes_700_n_no_effect_0.9_pos_neg_ratio_0.9_n_gRNA_4_pos_effect_variance_0.5_mean_pos_effect_0.25_neg_effect_variance_3_mean_neg_effect_0.5_depth_factors_200_noise_variance_0.05/sorted_0.15/groundTruth_rep_all.txt	test_1630
700	0.9	0.9	4	0.5	0.25	3	0.5	200	0.05	0.2	/hpcnfs/data/GN2/fgualdrini/Master_batch_scripts/CRISPR_TOOLS_BANCH/Simulations_KERNEL/Simulated_data//total_genes_700_n_no_effect_0.9_pos_neg_ratio_0.9_n_gRNA_4_pos_effect_variance_0.5_mean_pos_effect_0.25_neg_effect_variance_3_mean_neg_effect_0.5_depth_factors_200_noise_variance_0.05/sorted_0.2/groundTruth_rep_all.txt	test_1631
700	0.9	0.9	4	0.5	0.25	3	0.5	200	0.05	0.25	/hpcnfs/data/GN2/fgualdrini/Master_batch_scripts/CRISPR_TOOLS_BANCH/Simulations_KERNEL/Simulated_data//total_genes_700_n_no_effect_0.9_pos_neg_ratio_0.9_n_gRNA_4_pos_effect_variance_0.5_mean_pos_effect_0.25_neg_effect_variance_3_mean_neg_effect_0.5_depth_factors_200_noise_variance_0.05/sorted_0.25/groundTruth_rep_all.txt	test_1632
700	0.9	0.9	4	0.5	0.5	0.5	0.1	200	0.05	0.1	/hpcnfs/data/GN2/fgualdrini/Master_batch_scripts/CRISPR_TOOLS_BANCH/Simulations_KERNEL/Simulated_data//total_genes_700_n_no_effect_0.9_pos_neg_ratio_0.9_n_gRNA_4_pos_effect_variance_0.5_mean_pos_effect_0.5_neg_effect_variance_0.5_mean_neg_effect_0.1_depth_factors_200_noise_variance_0.05/sorted_0.1/groundTruth_rep_all.txt	test_1633
700	0.9	0.9	4	0.5	0.5	0.5	0.1	200	0.05	0.15	/hpcnfs/data/GN2/fgualdrini/Master_batch_scripts/CRISPR_TOOLS_BANCH/Simulations_KERNEL/Simulated_data//total_genes_700_n_no_effect_0.9_pos_neg_ratio_0.9_n_gRNA_4_pos_effect_variance_0.5_mean_pos_effect_0.5_neg_effect_variance_0.5_mean_neg_effect_0.1_depth_factors_200_noise_variance_0.05/sorted_0.15/groundTruth_rep_all.txt	test_1634
700	0.9	0.9	4	0.5	0.5	0.5	0.1	200	0.05	0.2	/hpcnfs/data/GN2/fgualdrini/Master_batch_scripts/CRISPR_TOOLS_BANCH/Simulations_KERNEL/Simulated_data//total_genes_700_n_no_effect_0.9_pos_neg_ratio_0.9_n_gRNA_4_pos_effect_variance_0.5_mean_pos_effect_0.5_neg_effect_variance_0.5_mean_neg_effect_0.1_depth_factors_200_noise_variance_0.05/sorted_0.2/groundTruth_rep_all.txt	test_1635
700	0.9	0.9	4	0.5	0.5	0.5	0.1	200	0.05	0.25	/hpcnfs/data/GN2/fgualdrini/Master_batch_scripts/CRISPR_TOOLS_BANCH/Simulations_KERNEL/Simulated_data//total_genes_700_n_no_effect_0.9_pos_neg_ratio_0.9_n_gRNA_4_pos_effect_variance_0.5_mean_pos_effect_0.5_neg_effect_variance_0.5_mean_neg_effect_0.1_depth_factors_200_noise_variance_0.05/sorted_0.25/groundTruth_rep_all.txt	test_1636
700	0.9	0.9	4	0.5	0.5	0.5	0.25	200	0.05	0.1	/hpcnfs/data/GN2/fgualdrini/Master_batch_scripts/CRISPR_TOOLS_BANCH/Simulations_KERNEL/Simulated_data//total_genes_700_n_no_effect_0.9_pos_neg_ratio_0.9_n_gRNA_4_pos_effect_variance_0.5_mean_pos_effect_0.5_neg_effect_variance_0.5_mean_neg_effect_0.25_depth_factors_200_noise_variance_0.05/sorted_0.1/groundTruth_rep_all.txt	test_1637
700	0.9	0.9	4	0.5	0.5	0.5	0.25	200	0.05	0.15	/hpcnfs/data/GN2/fgualdrini/Master_batch_scripts/CRISPR_TOOLS_BANCH/Simulations_KERNEL/Simulated_data//total_genes_700_n_no_effect_0.9_pos_neg_ratio_0.9_n_gRNA_4_pos_effect_variance_0.5_mean_pos_effect_0.5_neg_effect_variance_0.5_mean_neg_effect_0.25_depth_factors_200_noise_variance_0.05/sorted_0.15/groundTruth_rep_all.txt	test_1638
700	0.9	0.9	4	0.5	0.5	0.5	0.25	200	0.05	0.2	/hpcnfs/data/GN2/fgualdrini/Master_batch_scripts/CRISPR_TOOLS_BANCH/Simulations_KERNEL/Simulated_data//total_genes_700_n_no_effect_0.9_pos_neg_ratio_0.9_n_gRNA_4_pos_effect_variance_0.5_mean_pos_effect_0.5_neg_effect_variance_0.5_mean_neg_effect_0.25_depth_factors_200_noise_variance_0.05/sorted_0.2/groundTruth_rep_all.txt	test_1639
700	0.9	0.9	4	0.5	0.5	0.5	0.25	200	0.05	0.25	/hpcnfs/data/GN2/fgualdrini/Master_batch_scripts/CRISPR_TOOLS_BANCH/Simulations_KERNEL/Simulated_data//total_genes_700_n_no_effect_0.9_pos_neg_ratio_0.9_n_gRNA_4_pos_effect_variance_0.5_mean_pos_effect_0.5_neg_effect_variance_0.5_mean_neg_effect_0.25_depth_factors_200_noise_variance_0.05/sorted_0.25/groundTruth_rep_all.txt	test_1640
700	0.9	0.9	4	0.5	0.5	0.5	0.5	200	0.05	0.1	/hpcnfs/data/GN2/fgualdrini/Master_batch_scripts/CRISPR_TOOLS_BANCH/Simulations_KERNEL/Simulated_data//total_genes_700_n_no_effect_0.9_pos_neg_ratio_0.9_n_gRNA_4_pos_effect_variance_0.5_mean_pos_effect_0.5_neg_effect_variance_0.5_mean_neg_effect_0.5_depth_factors_200_noise_variance_0.05/sorted_0.1/groundTruth_rep_all.txt	test_1641
